Filename,Category
Plastic_875.jpg,Plastic
Metal_504.jpg,Metal
0ea972ab185e417c9eb99a690dd79f87_Cardboard_50.jpg,Cardboard
Plastic_699.jpg,Plastic
Metal_330.jpg,Metal
ca021400c2644196a3849bb74e25f52c_Textile Trash_247.jpg,Textile Trash
f269dce361a4417aad07b474c790c406_Vegetation_147.jpg,Vegetation
Plastic_575.jpg,Plastic
Plastic_246.jpg,Plastic
Paper_206.jpg,Paper
6918dedf75954a3097ab6febf6b7c466_Glass_358.jpg,Glass
c7e4a16bcb23475ea9f316b7106e780e_Textile Trash_123.jpg,Textile Trash
1d5c3cd839a14093824642da6907dac9_Textile Trash_270.jpg,Textile Trash
7f3c0ca7d5714999a6943f7a40905f7e_Miscellaneous Trash_60.jpg,Miscellaneous Trash
17780b330ffc4f9693acf740d3a793a2_Food Organics_124.jpg,Food Organics
Plastic_154.jpg,Plastic
c2b86a3b43b543acaff6fb5b7e26f6d6_Textile Trash_230.jpg,Textile Trash
c3e75e796dff4afa8e5066dd65a86176_Glass_387.jpg,Glass
6c7d117d6a4f40af80f35ef469228b48_Glass_254.jpg,Glass
6a16fee7a92b463cbd68d533e39a6941_Food Organics_372.jpg,Food Organics
99a5e8e38c4a4d72983388f55edc8948_Glass_132.jpg,Glass
8008d5a787174ffe8c5a4b5b640817be_Miscellaneous Trash_257.jpg,Miscellaneous Trash
Metal_31.jpg,Metal
3a92f50b38a3448e8beb2cb8560f6856_Textile Trash_118.jpg,Textile Trash
Metal_233.jpg,Metal
84a8b9cd86514ab0a34d4104fbbccdbb_Food Organics_383.jpg,Food Organics
5db0e490a0f4405bb453ec78ce9be88f_Vegetation_142.jpg,Vegetation
21facc6971b84c32bfcec0c1cc216417_Cardboard_223.jpg,Cardboard
2b3ace69607e46eeae70660bfa57144a_Vegetation_57.jpg,Vegetation
3b5d9d7b371644e9a64addef83ea141f_Cardboard_20.jpg,Cardboard
43e4456430c0462f9f381edc8437b5c5_Cardboard_10.jpg,Cardboard
bf5b254d159c4d578bef0e29271feaad_Miscellaneous Trash_473.jpg,Miscellaneous Trash
Paper_454.jpg,Paper
Metal_9.jpg,Metal
f02f6a4566804d7ca8fb00c25e47beb8_Miscellaneous Trash_86.jpg,Miscellaneous Trash
3dea839acaf54bd3a03c6bf41f29e072_Glass_267.jpg,Glass
5fc0957398a54c8395354eb2db09967b_Food Organics_300.jpg,Food Organics
7e99aedfb3a041f2bde17de0bc55e7f2_Miscellaneous Trash_146.jpg,Miscellaneous Trash
cbe86368662e42e5a465cd34bcd8108b_Cardboard_132.jpg,Cardboard
Plastic_502.jpg,Plastic
6d6c7f2c655143889fbaca27a80e80aa_Cardboard_50.jpg,Cardboard
ecfb661a11a949d398716fbbdcbefe4d_Vegetation_52.jpg,Vegetation
0ee1a61b0f844cb48e821146194472c0_Food Organics_19.jpg,Food Organics
2e86b3b3a3e14847875ee84ca3568915_Textile Trash_122.jpg,Textile Trash
29e48f8dd3f1497ab5ec4d66390e7f88_Textile Trash_48.jpg,Textile Trash
e2b47a3183e443a69a01a765a3865634_Vegetation_354.jpg,Vegetation
fc0ccff7351445899dec2e5ecfcb884b_Food Organics_89.jpg,Food Organics
e8b9e6f9e6724a47a34ab753d9eb13e6_Food Organics_147.jpg,Food Organics
Paper_395.jpg,Paper
a4d5e78e1f7d4644983794c987d3e4e8_Miscellaneous Trash_404.jpg,Miscellaneous Trash
073bb9bc84a24965a8366666f6d319f6_Glass_155.jpg,Glass
5283cf9352bf4db7a8595a7cef669842_Cardboard_375.jpg,Cardboard
Metal_614.jpg,Metal
a9b081b259ac4feb893098605af0210a_Cardboard_404.jpg,Cardboard
c2aad6b31a8f447096a2b7ed55145eab_Miscellaneous Trash_135.jpg,Miscellaneous Trash
36d9a655185b48379d5747323bd9ce85_Glass_231.jpg,Glass
f24ef91c7a974e579ccb2b74a1a946fa_Vegetation_73.jpg,Vegetation
0f94f812c87f4e02a3ae8224c70c48d2_Food Organics_97.jpg,Food Organics
93ff6202a8f14fe29a9c7e2c8cf36c5c_Miscellaneous Trash_59.jpg,Miscellaneous Trash
f9bd26bef06648b686c293f9c42344fd_Cardboard_82.jpg,Cardboard
Metal_360.jpg,Metal
Metal_502.jpg,Metal
Paper_127.jpg,Paper
0d066631670c4d56ba954d662ef98ae9_Vegetation_94.jpg,Vegetation
763bb0e46c6b4383ac153e44c9bab29f_Vegetation_106.jpg,Vegetation
7e9ad942b447459d9bde3675e976ba72_Cardboard_188.jpg,Cardboard
f38a5a1587e34441a24465a4a728a9be_Vegetation_348.jpg,Vegetation
Plastic_74.jpg,Plastic
Plastic_549.jpg,Plastic
Plastic_588.jpg,Plastic
b4be595e031f4c0ead191ee659a69150_Textile Trash_18.jpg,Textile Trash
9fb844835650497bbb20370f8ffaf738_Food Organics_353.jpg,Food Organics
Plastic_94.jpg,Plastic
Metal_221.jpg,Metal
d10223b80753450abfd59b072a20ede0_Miscellaneous Trash_421.jpg,Miscellaneous Trash
5622bdb635f844d193a376696b6b78da_Textile Trash_294.jpg,Textile Trash
7d399fe5fb62430c99fc2a2b9fefe67e_Miscellaneous Trash_231.jpg,Miscellaneous Trash
bede93274a6a41f496efa6ae527bbdc5_Cardboard_60.jpg,Cardboard
f6080f50fc0a4b5cbf1401c5fc8fc6f6_Textile Trash_109.jpg,Textile Trash
Paper_408.jpg,Paper
Metal_86.jpg,Metal
Plastic_475.jpg,Plastic
a0e1dbd1b8824f77a2da0d2255faa880_Miscellaneous Trash_234.jpg,Miscellaneous Trash
27f0ed3668b24442a858956ef565c0f6_Glass_194.jpg,Glass
Metal_257.jpg,Metal
Paper_229.jpg,Paper
d6ade0ced4114aa7ae4f88d80c46177d_Cardboard_409.jpg,Cardboard
647efd925bfd424e8dec6c6c6ad69873_Miscellaneous Trash_216.jpg,Miscellaneous Trash
e65815bbb7ed41c6b38ab8623b38a3f8_Cardboard_106.jpg,Cardboard
5b50c5e189e1444bb5e4cb86df0bafef_Miscellaneous Trash_491.jpg,Miscellaneous Trash
Paper_234.jpg,Paper
16756acb14a944fbb8b4ab5d14dedd5b_Glass_20.jpg,Glass
e5aceda794194391a5faa8c46764e57a_Miscellaneous Trash_336.jpg,Miscellaneous Trash
ede67340e61f494284c25e136dd5f94f_Glass_353.jpg,Glass
Metal_293.jpg,Metal
Metal_52.jpg,Metal
a079ffcd5e074d95bda7f0c6cf841315_Vegetation_255.jpg,Vegetation
12fd787e2dd24d91ad2a4f740929a48c_Glass_66.jpg,Glass
42062a20ece2421794b186cce5dc2112_Miscellaneous Trash_133.jpg,Miscellaneous Trash
Plastic_57.jpg,Plastic
Paper_305.jpg,Paper
Paper_43.jpg,Paper
a1f31bc3ada845f0a6363012eeb14140_Cardboard_412.jpg,Cardboard
9daf9a201da74f07b322b7eb490c549e_Miscellaneous Trash_253.jpg,Miscellaneous Trash
0755aaf7d5404f3eab46337212f2e8c7_Textile Trash_275.jpg,Textile Trash
fc878b2584674fc9a74dd43216aa777e_Cardboard_397.jpg,Cardboard
fc613c19d4384188b42a9719b5b59e1a_Cardboard_81.jpg,Cardboard
923e25d5665c4e3e8e37fb3d93bab1d0_Textile Trash_45.jpg,Textile Trash
Metal_679.jpg,Metal
Plastic_872.jpg,Plastic
5d29ffb3f22a4b5ba374c6f58b89001c_Textile Trash_213.jpg,Textile Trash
fcaa57461b914992bba3a7e86464d82b_Food Organics_388.jpg,Food Organics
Paper_299.jpg,Paper
5bcca6c318a04b23b683b9015e774a21_Miscellaneous Trash_128.jpg,Miscellaneous Trash
9e162059b5914184a129b0c4a6a0afce_Glass_88.jpg,Glass
43ee3b4b9b6840a693b310ed79ccaeb5_Glass_328.jpg,Glass
96065baa9aed4e2e8c0cc53d377fe24c_Textile Trash_130.jpg,Textile Trash
dcbdcdd08d344926a3ca337fbc8aafce_Vegetation_281.jpg,Vegetation
Plastic_801.jpg,Plastic
460db5ce791a45289c299846b704a5e3_Food Organics_406.jpg,Food Organics
72598936f0ec4b3ea564a9ecc356e8e4_Vegetation_308.jpg,Vegetation
5d6435d10bde42f4a4addced66b2800e_Miscellaneous Trash_339.jpg,Miscellaneous Trash
Metal_152.jpg,Metal
0a4fc95bc236462cad0ce7ca29386b1f_Textile Trash_136.jpg,Textile Trash
Metal_262.jpg,Metal
f16067653aa8491280098091ec9d3f87_Glass_171.jpg,Glass
a487130533ac4c7d9b005169e7d89f80_Glass_54.jpg,Glass
81c6e3d7690640e1bb4506bcab6ed30e_Food Organics_346.jpg,Food Organics
b3a14df4fb594b38801a714a831f31e9_Food Organics_251.jpg,Food Organics
29d84b0efe704dbf97dce768471a8aa8_Glass_209.jpg,Glass
05a23c3ea6334f59a3401d8930c54971_Textile Trash_22.jpg,Textile Trash
467521fc6f794e5db13c770b52cacf61_Food Organics_144.jpg,Food Organics
9c33477445ad480291310f06a0d05e78_Cardboard_236.jpg,Cardboard
Paper_52.jpg,Paper
Paper_28.jpg,Paper
Paper_139.jpg,Paper
Metal_167.jpg,Metal
00550b72f6cd4b92acf5111fdd838f31_Glass_221.jpg,Glass
621893bf926f4bb2bd792e4664973982_Textile Trash_290.jpg,Textile Trash
Plastic_269.jpg,Plastic
Metal_373.jpg,Metal
Metal_754.jpg,Metal
44f9528d67534e718a1bbae4bfce8704_Miscellaneous Trash_256.jpg,Miscellaneous Trash
ad2b0c34f10f47d18100f6770bffa8c2_Miscellaneous Trash_123.jpg,Miscellaneous Trash
a968b006b4594e2eaf1661508beae1fb_Textile Trash_143.jpg,Textile Trash
Paper_119.jpg,Paper
Metal_485.jpg,Metal
Metal_410.jpg,Metal
2487c20afa11416cbe6a8c0b422f04fa_Food Organics_278.jpg,Food Organics
Paper_62.jpg,Paper
Plastic_453.jpg,Plastic
f18599587a0e43028f3c37746c9f4f8b_Vegetation_325.jpg,Vegetation
Paper_491.jpg,Paper
8332591565a246b09adbe1df31c64cc0_Cardboard_208.jpg,Cardboard
004524a88b8840c58df9c702c47ba518_Cardboard_121.jpg,Cardboard
955df327927f44c9af43fafad8603a29_Textile Trash_236.jpg,Textile Trash
708b0a0a1101401891467d939c133c11_Miscellaneous Trash_83.jpg,Miscellaneous Trash
Plastic_816.jpg,Plastic
aac25815bab54e2bb8f7857c728281c3_Textile Trash_10.jpg,Textile Trash
6d9372c0e313477a9045932c35ed15af_Vegetation_72.jpg,Vegetation
165a3c3864c1493fa2924c2a200b902f_Vegetation_391.jpg,Vegetation
Paper_202.jpg,Paper
a977aeabc9b6479099bc25086438a7e0_Cardboard_372.jpg,Cardboard
8b0acac10ff644459686bfa36475246d_Glass_242.jpg,Glass
0e4cd5f6c38042a1ae37f95a2eb1046f_Food Organics_294.jpg,Food Organics
8f6eda1a1fd147279e1819aa60a3fc0f_Cardboard_397.jpg,Cardboard
78a8896918144fcaae24f6d30a20d49b_Textile Trash_157.jpg,Textile Trash
dc9c477c6a614dba864f89344e7e9b11_Glass_146.jpg,Glass
Plastic_78.jpg,Plastic
635c9352b62342bfa509a82625cfe2df_Glass_301.jpg,Glass
9b43b9e41a424c93bd4f722883a4c267_Glass_114.jpg,Glass
fd1697ac36bb4baaa03447d99062c026_Glass_344.jpg,Glass
af6d6300a7464dd9b5974c3525cdf7d4_Cardboard_250.jpg,Cardboard
82295e9e88144d3ebb3d5db242ee704a_Cardboard_359.jpg,Cardboard
b476fa433f21473da406834672b74380_Miscellaneous Trash_329.jpg,Miscellaneous Trash
d8a80ead9c8144c48c26938d2472367b_Cardboard_440.jpg,Cardboard
6c2acdbaa9ab40a799539f62ec79cfd6_Vegetation_192.jpg,Vegetation
d04db44c75d14fbc93924be3ae5689b1_Textile Trash_261.jpg,Textile Trash
b1db3d1312ee456e9a261c58a5b2bf58_Cardboard_47.jpg,Cardboard
6612b41f33f24f2b92bbc4eaec474d2d_Vegetation_147.jpg,Vegetation
ffceb8826b4c495ab1eb36fb969348ae_Food Organics_10.jpg,Food Organics
fe10d5d2571c498cbd3fbe41dc027867_Miscellaneous Trash_188.jpg,Miscellaneous Trash
33698ce798a04579817dbaa979bf8e03_Vegetation_216.jpg,Vegetation
07e1ffae0688413296a3a8c3f4ed3f5e_Textile Trash_128.jpg,Textile Trash
a66b0eb1639145e88c3f3617ba238dad_Food Organics_348.jpg,Food Organics
0b752a647fa942b1abdc13fa1e5acc03_Food Organics_309.jpg,Food Organics
59abbe0e48674e269543b4fffb5b3892_Glass_121.jpg,Glass
Plastic_573.jpg,Plastic
b2e567a6e772435d823e7c418cec58d6_Cardboard_408.jpg,Cardboard
43ee1604665a4b15b19e7cd879e18dae_Textile Trash_167.jpg,Textile Trash
98d774432dda4e898325cff947861833_Food Organics_75.jpg,Food Organics
66b326672e0e416ea79acda975954a37_Miscellaneous Trash_327.jpg,Miscellaneous Trash
Plastic_361.jpg,Plastic
Plastic_360.jpg,Plastic
30a604c9e33744b8be3e415c22820b04_Glass_144.jpg,Glass
78be88eadc4b458bb6e8e47292b94029_Miscellaneous Trash_451.jpg,Miscellaneous Trash
Metal_715.jpg,Metal
e5c91f77128f4f30bc97767d1af93bfb_Vegetation_111.jpg,Vegetation
7376c382067d4233bf475e3d0c0964d6_Miscellaneous Trash_460.jpg,Miscellaneous Trash
d6dcfb3615444af5bbb37712cf9fadf7_Vegetation_341.jpg,Vegetation
cf001c5ddbb6468c9329da673c71b727_Textile Trash_132.jpg,Textile Trash
2f97ed53d3994cf3a493e9a0905bbf9c_Textile Trash_295.jpg,Textile Trash
b5d6fe5389554a9182c362a62eeddbfa_Miscellaneous Trash_462.jpg,Miscellaneous Trash
Metal_58.jpg,Metal
Plastic_578.jpg,Plastic
Paper_213.jpg,Paper
Plastic_11.jpg,Plastic
143779bd7cb34fb48dc858f144b4023c_Glass_138.jpg,Glass
Plastic_487.jpg,Plastic
94c7d125d6674fcf885a04e7188b5fbf_Textile Trash_184.jpg,Textile Trash
a084211be740407c99554a50f74b64ca_Vegetation_146.jpg,Vegetation
Plastic_574.jpg,Plastic
43d337b4089747a0ad8ca4376a156cb1_Miscellaneous Trash_277.jpg,Miscellaneous Trash
5ff74899c6174bb0baff6167f15f279e_Food Organics_84.jpg,Food Organics
be4c1c24313640938fced4b4be2fe31c_Vegetation_82.jpg,Vegetation
54a3380a29764d4aa773dd88fba5a62c_Miscellaneous Trash_390.jpg,Miscellaneous Trash
1dcb67ae65c94a01b7b72afdc2dc7bed_Vegetation_208.jpg,Vegetation
38a1d965700e4ccb92fe3b43da1a308f_Cardboard_141.jpg,Cardboard
004e4d3bcb7b4d9cb9fc219d089e8542_Vegetation_202.jpg,Vegetation
Metal_255.jpg,Metal
0d7d0231a1d046069d7f1c643faa3b30_Vegetation_81.jpg,Vegetation
Metal_251.jpg,Metal
Paper_416.jpg,Paper
2b723170c7f24c1ba477450b404aa85b_Vegetation_429.jpg,Vegetation
1a12245a8b194e2bb295ad3b907f98a4_Glass_219.jpg,Glass
Metal_545.jpg,Metal
5cb7ac354d9a490eaecdbbbc8a6968c0_Textile Trash_242.jpg,Textile Trash
9637f7f543c945f99008488b0a856238_Glass_340.jpg,Glass
Plastic_684.jpg,Plastic
637d7c7cbf8d4632bcea42a339c7505c_Miscellaneous Trash_243.jpg,Miscellaneous Trash
fe0a2871cdcc4b2ebaae03efc70884ed_Glass_123.jpg,Glass
f0dadd5b213d4d5ab2e741f21b086fcd_Glass_294.jpg,Glass
7ad1e00bc792448b8ac3623c403b31f6_Vegetation_332.jpg,Vegetation
Plastic_651.jpg,Plastic
42f923fd678b4f12961aabc2c2dfa8a5_Food Organics_314.jpg,Food Organics
fb177600a55d4f96adf3ddaf0756ead6_Textile Trash_304.jpg,Textile Trash
6ed50aa9ead84484898f970949c66428_Food Organics_130.jpg,Food Organics
59cf605b9a53414ba2d010b1dcc6f0cc_Glass_359.jpg,Glass
944ea4c40b6c4e6999acd39f157978e0_Cardboard_185.jpg,Cardboard
c2fb7deff137495a9b18a698cfa6b5d5_Glass_220.jpg,Glass
Plastic_855.jpg,Plastic
a82db1f9b63f4234b1a5f1a25394de19_Vegetation_278.jpg,Vegetation
39b7d584dae24cac8d7ad0a04738ee17_Textile Trash_155.jpg,Textile Trash
08eab10c9435451689eea17a2cd5c14c_Miscellaneous Trash_308.jpg,Miscellaneous Trash
9c59b00f78d044fa8e3fddb846be9e10_Textile Trash_33.jpg,Textile Trash
Plastic_403.jpg,Plastic
57fba42dc2844e23aba1eeae5a3ec060_Glass_21.jpg,Glass
6ec00a69d5e84314afd9f2ece9c3a414_Glass_260.jpg,Glass
f91f7e43553f47f6b5299ef8deba31a1_Miscellaneous Trash_131.jpg,Miscellaneous Trash
ddf316dd28584a99ba30b09b0776ed72_Cardboard_301.jpg,Cardboard
276ba40702204d368cdee0af644d91da_Glass_118.jpg,Glass
b28b0a37540741be9be606dd55a0b6f2_Cardboard_264.jpg,Cardboard
Plastic_92.jpg,Plastic
Paper_277.jpg,Paper
e129013930e44ba69340344024c39976_Vegetation_20.jpg,Vegetation
310b621f15784977be3c5e3fbf5a7dd8_Glass_384.jpg,Glass
Metal_638.jpg,Metal
379673ff19b44884b0c2969b6f375203_Food Organics_133.jpg,Food Organics
db0fc40a16b54225a3f097a17200982c_Cardboard_221.jpg,Cardboard
c8c3edb157ba4c3a8228f32da0a847c5_Glass_253.jpg,Glass
5c03a1f1f1c4404a9c1b9a4bf5346303_Cardboard_454.jpg,Cardboard
70bcaebea97b461bbf15fd216536a0f8_Glass_305.jpg,Glass
bbdab8eb6d444ee098c64126509e3bae_Food Organics_228.jpg,Food Organics
9cffb22aebb1466fb850a7fb609c681e_Food Organics_359.jpg,Food Organics
Plastic_829.jpg,Plastic
1ddeec7ffc444425b3e915bb0d9f35e1_Vegetation_118.jpg,Vegetation
e9c3eecaab864e3090440effa4d2e1dd_Vegetation_379.jpg,Vegetation
57379556b5b14c3a86389771eb37e3bf_Miscellaneous Trash_39.jpg,Miscellaneous Trash
1083e6b80991426ba76cc7be7522fefb_Food Organics_270.jpg,Food Organics
deb4d7609d864e2cb54f5b2568a67253_Textile Trash_166.jpg,Textile Trash
319472c3d725498cb3d236d4999bbbd6_Miscellaneous Trash_444.jpg,Miscellaneous Trash
Paper_279.jpg,Paper
e5bbf844d74048818b7814bb1753a7fa_Textile Trash_86.jpg,Textile Trash
f0c034a44f1949aaa0f0001f56c0f500_Glass_249.jpg,Glass
cc34f622b227481498804bc46c55ece4_Vegetation_426.jpg,Vegetation
82b762b9e6c649e7b67f6900b42f21ee_Glass_372.jpg,Glass
4c8fbfc4efa94636b8286e910d4a6dcc_Textile Trash_208.jpg,Textile Trash
4daef48cf1234574a26cd1178a29c5a1_Vegetation_376.jpg,Vegetation
55f018207f5f4a69a139e475c2688735_Glass_358.jpg,Glass
1e9ca2bdb9b24e84b79767a060243043_Textile Trash_40.jpg,Textile Trash
d83c53b4c8bc449e910aaf51322769b2_Food Organics_138.jpg,Food Organics
Metal_575.jpg,Metal
db5fcd755b0849858c07125fedd99988_Glass_151.jpg,Glass
Paper_14.jpg,Paper
2039de60fc0748f38061aaa1ac71c176_Glass_83.jpg,Glass
ba254ae06e934a7aa451cbdd9f8b2347_Vegetation_429.jpg,Vegetation
38839015ec8e454084a5ef7a7ac24ef2_Textile Trash_277.jpg,Textile Trash
91856fa890664b99930a4e11ec1d6c3f_Miscellaneous Trash_243.jpg,Miscellaneous Trash
Plastic_492.jpg,Plastic
Metal_143.jpg,Metal
b59250307a264ab39c4e8b740a698e47_Textile Trash_89.jpg,Textile Trash
Paper_252.jpg,Paper
a2ca6e26e5ee4b8e807ada367cf8d40d_Cardboard_329.jpg,Cardboard
887ff854bd2044a2b5845c08b38c17e5_Miscellaneous Trash_452.jpg,Miscellaneous Trash
6fd5a1e400a348abad6508c511428b70_Glass_76.jpg,Glass
76009cc9303c4972a560832b3275fdfc_Miscellaneous Trash_284.jpg,Miscellaneous Trash
c32651017e33449ba820ef750ebbf61e_Vegetation_306.jpg,Vegetation
854488dd2ded4f2183b5bdb3e72d6e94_Glass_351.jpg,Glass
690d93653e2740be877ece3d96329056_Miscellaneous Trash_286.jpg,Miscellaneous Trash
605729b5bd824a12aad4966d5b5f70ee_Miscellaneous Trash_145.jpg,Miscellaneous Trash
Metal_573.jpg,Metal
df64070f0da04d43b844b4c83c25814a_Textile Trash_251.jpg,Textile Trash
3c0cafc0dfa0446d820720ffba16ddab_Miscellaneous Trash_335.jpg,Miscellaneous Trash
9913fb47ccc94fd28916b2a12ed208cf_Glass_150.jpg,Glass
Metal_205.jpg,Metal
Plastic_38.jpg,Plastic
Plastic_778.jpg,Plastic
3c427c09c1d34b059c6e1f735d00dd4d_Glass_278.jpg,Glass
e817bc3c2f9b4b5d881dec0e3fd1d1cb_Miscellaneous Trash_295.jpg,Miscellaneous Trash
43121da5a7c24114b2be33aad0227c3a_Food Organics_367.jpg,Food Organics
c09de74024554ef1be4bffd9ca488028_Miscellaneous Trash_297.jpg,Miscellaneous Trash
d7f6b8e524184c9d80576687e15d3aac_Textile Trash_37.jpg,Textile Trash
Paper_293.jpg,Paper
Metal_33.jpg,Metal
e8f33002d83e4114b9edc9885e2cc06c_Textile Trash_30.jpg,Textile Trash
bf87bb3b797b4963af95a2c7e24438c6_Food Organics_266.jpg,Food Organics
Paper_56.jpg,Paper
Plastic_366.jpg,Plastic
d436a86d3660479c8f91f2e0c819c236_Vegetation_308.jpg,Vegetation
c356f37bbf7b4775b52f61698c6545df_Cardboard_191.jpg,Cardboard
Metal_263.jpg,Metal
Metal_224.jpg,Metal
6e4eabac59504c98b44203a469b11365_Cardboard_426.jpg,Cardboard
Plastic_639.jpg,Plastic
fe6a4a4651fd4aeb8e3a1c4f4355e4c7_Vegetation_372.jpg,Vegetation
Paper_440.jpg,Paper
3e2b64fb624b48cfa762cf0c4de2ec76_Food Organics_194.jpg,Food Organics
Metal_127.jpg,Metal
428d5b324ec248669133a4830c293fae_Food Organics_211.jpg,Food Organics
Metal_133.jpg,Metal
Paper_134.jpg,Paper
81fef28bb22944718b13d3f8b10f46ed_Miscellaneous Trash_465.jpg,Miscellaneous Trash
24969fdc65104964aca92a5c20553ebc_Glass_414.jpg,Glass
d5f62406d030492098189c94922a58cd_Cardboard_446.jpg,Cardboard
5cd465abef44429285dc92b15d779611_Glass_348.jpg,Glass
Plastic_337.jpg,Plastic
6969afae32fa430383d47a62b37d4c9f_Cardboard_257.jpg,Cardboard
Plastic_356.jpg,Plastic
c40578d8628e4798b6c7067f72ef0ed2_Textile Trash_234.jpg,Textile Trash
Plastic_368.jpg,Plastic
1b09d834aef341be910ef80ba07bf7c2_Vegetation_337.jpg,Vegetation
c855baff664447b79b3c892bed2376a4_Food Organics_409.jpg,Food Organics
Paper_311.jpg,Paper
a515babb4f3c4fa6b3e2d5e2329a8f34_Miscellaneous Trash_325.jpg,Miscellaneous Trash
0d37f6cb0c20443ea609de7fa891450b_Glass_350.jpg,Glass
8df39b32d38e42fcbebb90394eff555f_Vegetation_295.jpg,Vegetation
a8c94d28b7b6415997a201c28386c9d0_Textile Trash_46.jpg,Textile Trash
Plastic_156.jpg,Plastic
4f9f3c560f774fad8b3b9e4271af2588_Glass_388.jpg,Glass
0f9e12960700417883d4bf96ebec8f4e_Textile Trash_230.jpg,Textile Trash
3a321e0332124900ba129d153a5bd7e5_Miscellaneous Trash_308.jpg,Miscellaneous Trash
55a33407d4e44371a99903adc40d558b_Textile Trash_72.jpg,Textile Trash
Paper_103.jpg,Paper
c263f70f2f0c492c85214aa2d16fcb99_Cardboard_171.jpg,Cardboard
04846bb894a24ac0af84eb7c001f0f66_Miscellaneous Trash_302.jpg,Miscellaneous Trash
8fa729e37a754f4babbac1475140b9a0_Textile Trash_316.jpg,Textile Trash
aff4c0793cfd4a279739700432172941_Cardboard_148.jpg,Cardboard
Metal_584.jpg,Metal
Plastic_781.jpg,Plastic
Plastic_1.jpg,Plastic
Plastic_339.jpg,Plastic
445518a7d0774b5f8b510022b4ff6ea1_Glass_309.jpg,Glass
14eba963a27a49d896eb4de880a0e753_Textile Trash_40.jpg,Textile Trash
0aa9ee2e03454bb59a9553420db3565b_Glass_144.jpg,Glass
153dca126f8145eaaa8ae960fe0e2a45_Cardboard_388.jpg,Cardboard
68ac5c935d2142a5ad19973b8cba1081_Miscellaneous Trash_63.jpg,Miscellaneous Trash
Paper_78.jpg,Paper
Plastic_387.jpg,Plastic
ec7ef4db7c194771924a96d93d00587b_Vegetation_131.jpg,Vegetation
55b0df1929074cafb465d6cc87d830b0_Glass_316.jpg,Glass
Metal_112.jpg,Metal
Paper_203.jpg,Paper
9f6bd3a4317847b3a6cec1513bab5746_Miscellaneous Trash_158.jpg,Miscellaneous Trash
49d62d7894194f91a673aaf2335e77fe_Cardboard_383.jpg,Cardboard
45ea93a4f1974236a95d0a5082a16a83_Cardboard_146.jpg,Cardboard
ff126d4c332a4617b3bfc92339755b1c_Cardboard_367.jpg,Cardboard
5819e5b4c35941e58a1a27f3f8223af7_Food Organics_96.jpg,Food Organics
80bf897511ca4f98bcc1471cd2fafcbb_Miscellaneous Trash_435.jpg,Miscellaneous Trash
0e42b8799dd44445abf3b0286ebe7a03_Cardboard_118.jpg,Cardboard
Paper_4.jpg,Paper
Metal_419.jpg,Metal
ab630b6ea50344788101fd253f72cbad_Textile Trash_206.jpg,Textile Trash
8618c82ae5504ed186448bd91b2b23af_Vegetation_55.jpg,Vegetation
906cbe9909e24202a321e8792aff596d_Vegetation_353.jpg,Vegetation
c5370ca752844cadb812a8ab9d813e18_Textile Trash_39.jpg,Textile Trash
Metal_166.jpg,Metal
516aa7a229994496b8deeb4f753ac702_Miscellaneous Trash_460.jpg,Miscellaneous Trash
a6f95345f13140c8961af78ac62a1092_Food Organics_281.jpg,Food Organics
3595f1c74c1a4061bf34cdea7340b06c_Food Organics_143.jpg,Food Organics
56ada415242b4229a27ddf4c1061e877_Textile Trash_188.jpg,Textile Trash
e5c180f90174445ab71819dae3081dc8_Glass_302.jpg,Glass
5ab496995ea14f819fc9d79e913347e1_Vegetation_51.jpg,Vegetation
Plastic_375.jpg,Plastic
de34c63920eb40868c361fe69b297b89_Food Organics_379.jpg,Food Organics
6c954755753048a5bb25f30440fd9b3c_Cardboard_452.jpg,Cardboard
83d683b6e8274d30bcd4a92c5e22e2f5_Cardboard_52.jpg,Cardboard
127a2cdd40194220a25da8f2be0f38c0_Cardboard_353.jpg,Cardboard
Paper_313.jpg,Paper
Metal_47.jpg,Metal
Paper_315.jpg,Paper
4e5ae024ea3f492d888354422eb44d31_Glass_202.jpg,Glass
3cbdb05759ff4b85a289e22d9f2135c7_Textile Trash_95.jpg,Textile Trash
e7c79eb4021549b9a9106506af7e1db0_Miscellaneous Trash_78.jpg,Miscellaneous Trash
Plastic_858.jpg,Plastic
Metal_443.jpg,Metal
b9ba8070459244469cb8a80e32984a1a_Glass_130.jpg,Glass
1e85f5134df6480e89d7f18290ae853d_Textile Trash_34.jpg,Textile Trash
90f3cf3c99ec45beb05a7f6db8af76cd_Miscellaneous Trash_54.jpg,Miscellaneous Trash
c25cf06f8c194d54aaea69bde97fda28_Textile Trash_229.jpg,Textile Trash
8e1a1dc2225c4f92afb80e644acc1b2c_Vegetation_234.jpg,Vegetation
ce4272cfb1224c149c639de55c3e1ffd_Glass_407.jpg,Glass
b532ce752f494198b05db9960f2df8b7_Cardboard_63.jpg,Cardboard
Paper_362.jpg,Paper
Plastic_410.jpg,Plastic
c1019d505988486281317d0385042e32_Textile Trash_13.jpg,Textile Trash
543f1f835525479aba1e661d16315720_Vegetation_155.jpg,Vegetation
Paper_249.jpg,Paper
Plastic_237.jpg,Plastic
70a9e2b92ece44ff9506060e40a8e308_Cardboard_350.jpg,Cardboard
aec058b0892843a984ad3e775fc380a4_Vegetation_267.jpg,Vegetation
